photo_filename,logo,confidence,xsx,xrx,yup,ydw,town
charlotte_1360400515901286625_20161013.jpg,Cambridge Analytica,0.838460445404053,18,91,508,582,charlotte
charlotte_1364223840791606704_20161019.jpg,Chicago Cubs,0.976406037807465,85,253,153,329,charlotte
charlotte_1376981543481775143_20161105.jpg,Cambridge Analytica,0.934588551521301,190,276,446,531,charlotte
charlotte_1384918721302276939_20161116.jpg,New York Yankees,0.921114444732666,473,534,375,452,charlotte
charlotte_1385241679497359070_20161117.jpg,New York Yankees,0.820497751235962,225,314,84,170,charlotte
charlotte_1392264213379987333_20161126.jpg,YouTube,0.831415474414825,427,472,273,305,charlotte
charlotte_1408140726033745430_20161218.jpg,New England Patriots,0.97149646282196,627,691,794,849,charlotte
charlotte_1428038627396739104_20170115.jpg,Cleveland Cavaliers,0.954178214073181,493,713,496,719,charlotte
charlotte_1430574427636478737_20170118.jpg,New York Yankees,0.920510768890381,415,565,287,461,charlotte
charlotte_1431295433074178881_20170119.jpg,New England Patriots,0.980442523956299,170,249,648,729,charlotte
charlotte_1436027317780280772_20170126.jpg,Golden State Warriors,0.974475920200348,673,746,159,244,charlotte
charlotte_1459190737119122242_20170227.jpg,New York Yankees,0.850331842899323,486,581,30,132,charlotte
charlotte_1464629524217134679_20170306.jpg,Cleveland Cavaliers,0.82384192943573,407,499,140,247,charlotte
charlotte_1467066215704259872_20170310.jpg,rewardStyle,0.877827644348145,977,1040,1133,1200,charlotte
charlotte_1469707569941438278_20170313.jpg,rewardStyle,0.810361385345459,978,1037,980,1039,charlotte
charlotte_1472823047379260059_20170317.jpg,New York Yankees,0.830022513866425,495,593,58,163,charlotte
charlotte_1475760467166953058_20170322.jpg,rewardStyle,0.811335802078247,969,1043,971,1044,charlotte
charlotte_1477158997378634023_20170323.jpg,rewardStyle,0.886000216007233,975,1039,1067,1133,charlotte
charlotte_1477653383396568858_20170324.jpg,YouTube,0.995964765548706,482,597,274,354,charlotte
charlotte_1478588915170399031_20170325.jpg,Cleveland Cavaliers,0.864516019821167,209,363,411,508,charlotte
charlotte_1478687678724022114_20170326.jpg,rewardStyle,0.864696681499481,653,702,772,819,charlotte
charlotte_1479269311264423171_20170326.jpg,rewardStyle,0.833433926105499,970,1043,970,1045,charlotte
charlotte_1481545519234749415_20170330.jpg,Chicago Cubs,0.973269820213318,93,303,424,651,charlotte
charlotte_1482798392181837921_20170331.jpg,Cambridge Analytica,0.923307180404663,96,239,903,1051,charlotte
charlotte_1484823571686796691_20170403.jpg,New York Yankees,0.900242805480957,317,379,49,104,charlotte
charlotte_1484944844190326206_20170403.jpg,rewardStyle,0.89852112531662,977,1042,971,1042,charlotte
charlotte_1485497055400393852_20170404.jpg,Cambridge Analytica,0.883757889270783,656,754,997,1079,charlotte
charlotte_1502449728784621576_20170427.jpg,New England Patriots,0.918567061424255,251,434,76,164,charlotte
charlotte_1503909197896773081_20170429.jpg,rewardStyle,0.868014216423035,973,1041,1241,1310,charlotte
charlotte_1506532024818442331_20170503.jpg,rewardStyle,0.826278150081635,867,916,877,933,charlotte
charlotte_1506796892792816271_20170503.jpg,rewardStyle,0.810177326202393,980,1047,1276,1347,charlotte
charlotte_1507980799839081171_20170505.jpg,rewardStyle,0.864452600479126,970,1043,1249,1323,charlotte
charlotte_1508046242768039189_20170505.jpg,rewardStyle,0.895859658718109,977,1043,972,1043,charlotte
charlotte_1509511581548341092_20170507.jpg,rewardStyle,0.840463817119598,979,1044,978,1039,charlotte
charlotte_1511984744766076446_20170511.jpg,rewardStyle,0.847976505756378,968,1044,1259,1332,charlotte
charlotte_1515383654502933525_20170515.jpg,rewardStyle,0.833397746086121,977,1044,972,1043,charlotte
charlotte_1516681467345035414_20170517.jpg,rewardStyle,0.859585046768189,972,1043,1242,1311,charlotte
charlotte_1519976097852018774_20170522.jpg,rewardStyle,0.88345068693161,968,1044,970,1046,charlotte
charlotte_1520366449116799397_20170522.jpg,Cambridge Analytica,0.849782705307007,114,213,1018,1079,charlotte
charlotte_1520700057446566063_20170523.jpg,WWE,0.972452461719513,947,1011,524,581,charlotte
charlotte_1521756622363608662_20170524.jpg,Cambridge Analytica,0.903545618057251,20,84,687,754,charlotte
charlotte_1526501850626784637_20170531.jpg,rewardStyle,0.8981614112854,977,1043,971,1043,charlotte
charlotte_1526881914781573754_20170531.jpg,rewardStyle,0.841884315013886,970,1044,1096,1178,charlotte
charlotte_1527195838052270455_20170601.jpg,rewardStyle,0.881042063236237,978,1041,972,1041,charlotte
charlotte_1528583601275547551_20170602.jpg,rewardStyle,0.898954510688782,973,1043,1243,1311,charlotte
charlotte_1530817249358057518_20170606.jpg,rewardStyle,0.864927351474762,975,1043,1209,1277,charlotte
charlotte_1532971898388202860_20170608.jpg,Cambridge Analytica,0.837069928646088,899,958,890,953,charlotte
charlotte_1533605820377197273_20170609.jpg,Los Angeles Dodgers,0.824694514274597,333,430,542,611,charlotte
charlotte_1534838494043888499_20170611.jpg,New York Yankees,0.948378026485443,510,576,0,66,charlotte
charlotte_1536243514680373908_20170613.jpg,rewardStyle,0.831875562667847,977,1040,1189,1261,charlotte
charlotte_1536250190393970196_20170613.jpg,rewardStyle,0.833523631095886,978,1040,1149,1214,charlotte
charlotte_1536458528277222688_20170613.jpg,rewardStyle,0.897109150886536,972,1041,1244,1316,charlotte
charlotte_1541528853520175176_20170620.jpg,United Kingdom,0.915923833847046,626,699,765,825,charlotte
charlotte_1543612028453729978_20170623.jpg,rewardStyle,0.85773229598999,977,1043,1241,1310,charlotte
charlotte_1546065750744198118_20170627.jpg,rewardStyle,0.868164241313934,980,1037,979,1041,charlotte
charlotte_1551220965361841813_20170704.jpg,Cambridge Analytica,0.920177340507507,4,83,695,787,charlotte
charlotte_1553819489346182744_20170707.jpg,rewardStyle,0.867181897163391,977,1042,1243,1312,charlotte
charlotte_1556942233180302342_20170712.jpg,rewardStyle,0.854055762290955,832,892,1063,1121,charlotte
charlotte_1560348735748657993_20170716.jpg,New York Yankees,0.917578339576721,112,176,143,218,charlotte
charlotte_1567572934863576451_20170726.jpg,rewardStyle,0.915501356124878,973,1046,1243,1313,charlotte
charlotte_1569106712529603945_20170728.jpg,rewardStyle,0.808445692062378,978,1037,981,1037,charlotte
charlotte_1571326279436660320_20170731.jpg,rewardStyle,0.8889399766922,975,1043,1243,1312,charlotte
charlotte_1573997974983671449_20170804.jpg,rewardStyle,0.871263802051544,974,1040,1244,1315,charlotte
charlotte_1576272003390782203_20170807.jpg,WWE,0.991688132286072,298,336,388,423,charlotte
charlotte_1579951401419858247_20170812.jpg,Radio Programas del Perú,0.813777625560761,999,1079,4,184,charlotte
charlotte_1580582185173079141_20170813.jpg,rewardStyle,0.849639773368835,975,1042,1242,1310,charlotte
charlotte_1580818531964292854_20170813.jpg,Telemundo,0.943850994110107,655,713,662,714,charlotte
charlotte_1582764097144704021_20170816.jpg,rewardStyle,0.911300897598267,975,1043,1244,1312,charlotte
charlotte_1585156499667128025_20170819.jpg,rewardStyle,0.896411836147308,977,1040,615,676,charlotte
charlotte_1586258304387816619_20170821.jpg,rewardStyle,0.829888761043549,977,1039,1087,1151,charlotte
charlotte_1590881906374531674_20170827.jpg,rewardStyle,0.808657109737396,977,1041,1242,1313,charlotte
charlotte_1592399645652172059_20170829.jpg,Los Angeles Lakers,0.852354884147644,492,591,378,435,charlotte
charlotte_1594452791676893496_20170901.jpg,New York Yankees,0.910488426685333,339,503,2,125,charlotte
charlotte_1596555269840396000_20170904.jpg,rewardStyle,0.803923726081848,617,671,786,833,charlotte
charlotte_1597523504356401844_20170906.jpg,Radio Programas del Perú,0.891474783420563,816,1080,0,531,charlotte
charlotte_1599404782745731557_20170908.jpg,New England Patriots,0.965916037559509,369,448,809,908,charlotte
charlotte_1603334792945035846_20170914.jpg,Golden State Warriors,0.954907774925232,120,216,874,1023,charlotte
charlotte_1603948173734998794_20170914.jpg,rewardStyle,0.825959861278534,969,1045,1142,1216,charlotte
charlotte_1605258337427289748_20170916.jpg,Los Angeles Lakers,0.853581309318543,471,676,133,252,charlotte
charlotte_1606913376894495267_20170918.jpg,rewardStyle,0.878447890281677,978,1039,1151,1215,charlotte
charlotte_1608228029901810833_20170920.jpg,rewardStyle,0.840274453163147,972,1042,1205,1275,charlotte
charlotte_1609497595725885787_20170922.jpg,rewardStyle,0.845685482025147,977,1038,705,768,charlotte
charlotte_1611021235222162930_20170924.jpg,rewardStyle,0.860776305198669,970,1039,977,1042,charlotte
charlotte_1612076396372659791_20170926.jpg,YouTube,0.981909990310669,643,863,846,916,charlotte
charlotte_1613425909363972745_20170927.jpg,rewardStyle,0.860126912593842,968,1044,1258,1332,charlotte
charlotte_1614805549043167748_20170929.jpg,rewardStyle,0.904214859008789,975,1043,1245,1313,charlotte
charlotte_1616276673195226851_20171001.jpg,rewardStyle,0.869459927082062,973,1045,1244,1313,charlotte
charlotte_1616363282468583320_20171002.jpg,rewardStyle,0.812562823295593,978,1040,1085,1147,charlotte
charlotte_1616387843633914559_20171002.jpg,rewardStyle,0.886931896209717,974,1041,1246,1315,charlotte
charlotte_1617861486976309909_20171004.jpg,Golden State Warriors,0.986374378204346,61,218,300,487,charlotte
charlotte_1618469368763590106_20171004.jpg,rewardStyle,0.848669946193695,975,1039,1130,1193,charlotte
charlotte_1620452303709264150_20171007.jpg,rewardStyle,0.880750417709351,975,1041,1248,1316,charlotte
charlotte_1620504423900072745_20171007.jpg,rewardStyle,0.8636314868927,975,1043,1245,1313,charlotte
charlotte_1621426693409806809_20171009.jpg,rewardStyle,0.863696813583374,978,1040,1105,1169,charlotte
charlotte_1621787586854141002_20171009.jpg,YouTube,0.851245403289795,33,107,120,174,charlotte
charlotte_1622159427489304849_20171010.jpg,rewardStyle,0.887320399284363,972,1043,1244,1314,charlotte
charlotte_1622209361927793808_20171010.jpg,YouTube,0.991318941116333,291,431,79,182,charlotte
charlotte_1622440300507445804_20171010.jpg,New England Patriots,0.979394555091858,233,290,623,683,charlotte
charlotte_1632331106218950269_20171024.jpg,rewardStyle,0.840428352355957,977,1041,1221,1288,charlotte
charlotte_1633062948270429097_20171025.jpg,Los Angeles Dodgers,0.845547497272492,183,202,17,38,charlotte
charlotte_1634504434228718351_20171027.jpg,rewardStyle,0.875324845314026,976,1039,1199,1264,charlotte
charlotte_1635893346180497198_20171028.jpg,rewardStyle,0.844421029090881,975,1044,1135,1218,charlotte
charlotte_1637726436746639395_20171031.jpg,rewardStyle,0.876160085201263,978,1039,615,677,charlotte
charlotte_1638068756285257471_20171031.jpg,rewardStyle,0.839337468147278,977,1041,1244,1313,charlotte
charlotte_1638884370859469297_20171102.jpg,Radio Programas del Perú,0.884737849235535,124,615,0,732,charlotte
charlotte_1647890719518430194_20171114.jpg,Cambridge Analytica,0.907627940177918,15,100,268,329,charlotte
charlotte_1648088768823377022_20171114.jpg,New England Patriots,0.93283212184906,966,1078,964,1035,charlotte
charlotte_1651733825116324036_20171119.jpg,rewardStyle,0.890929460525513,975,1043,1246,1315,charlotte
charlotte_1651864342722709109_20171120.jpg,New England Patriots,0.979039967060089,440,665,202,322,charlotte
charlotte_1659156284577387739_20171130.jpg,rewardStyle,0.893600225448608,972,1044,1237,1312,charlotte
charlotte_1659308268169657190_20171130.jpg,Ultimate Fighting Championship,0.953502118587494,201,443,553,607,charlotte
charlotte_1660444783455640840_20171201.jpg,Cambridge Analytica,0.805791974067688,455,499,756,798,charlotte
charlotte_1660717292848418529_20171202.jpg,New York Yankees,0.881914496421814,383,464,158,256,charlotte
charlotte_1661838548694872936_20171203.jpg,Ultimate Fighting Championship,0.975673913955688,43,142,511,574,charlotte
charlotte_1664152408657137863_20171206.jpg,rewardStyle,0.809636473655701,978,1039,616,677,charlotte
charlotte_1665718359083218169_20171209.jpg,New York Yankees,0.865755558013916,798,871,329,387,charlotte
charlotte_1666402158394063742_20171210.jpg,Los Angeles Lakers,0.868822455406189,452,616,348,452,charlotte
charlotte_1667450435356907524_20171211.jpg,rewardStyle,0.865536034107208,969,1043,971,1044,charlotte
charlotte_1667489086481110738_20171211.jpg,rewardStyle,0.859762132167816,973,1041,1246,1316,charlotte
charlotte_1670064355398708290_20171215.jpg,Ultimate Fighting Championship,0.988807439804077,470,607,549,627,charlotte
charlotte_1670336519145096356_20171215.jpg,Cleveland Cavaliers,0.926271796226502,416,477,390,469,charlotte
charlotte_1672710626894284832_20171218.jpg,rewardStyle,0.832646727561951,964,1057,1234,1325,charlotte
charlotte_1673385619215515262_20171219.jpg,Los Angeles Dodgers,0.955296337604523,431,551,440,588,charlotte
charlotte_1674186410784370920_20171220.jpg,New England Patriots,0.966247081756592,575,661,849,952,charlotte
charlotte_1676342762071777568_20171223.jpg,Cambridge Analytica,0.917652606964111,248,338,306,399,charlotte
charlotte_1680056873042015854_20171228.jpg,rewardStyle,0.832398772239685,974,1042,1243,1312,charlotte
charlotte_1680063131010076251_20171228.jpg,rewardStyle,0.812399864196777,976,1044,1244,1312,charlotte
charlotte_1680930044085629189_20171230.jpg,rewardStyle,0.865825533866882,978,1039,1244,1312,charlotte
charlotte_1683023391887338794_20180102.jpg,rewardStyle,0.861739635467529,978,1044,1169,1241,charlotte
charlotte_1684465054910653736_20180103.jpg,Cambridge Analytica,0.912496149539948,58,117,231,292,charlotte
charlotte_1685319408900531490_20180105.jpg,Cambridge Analytica,0.885473847389221,453,592,457,595,charlotte
charlotte_1690131803884233045_20180111.jpg,Ultimate Fighting Championship,0.989613592624664,427,654,1,123,charlotte
charlotte_1691925604968065708_20180114.jpg,Ultimate Fighting Championship,0.96483302116394,484,535,589,628,charlotte
charlotte_1692156573991302652_20180114.jpg,rewardStyle,0.815643012523651,973,1042,1246,1317,charlotte
charlotte_1693250258195151389_20180116.jpg,rewardStyle,0.869183897972107,972,1070,1239,1316,charlotte
charlotte_1694649854272198491_20180118.jpg,rewardStyle,0.81520414352417,974,1042,1241,1312,charlotte
charlotte_1695098867484087823_20180118.jpg,rewardStyle,0.86726701259613,975,1045,1244,1313,charlotte
charlotte_1695768379786376764_20180119.jpg,Golden State Warriors,0.884969174861908,950,1008,458,513,charlotte
charlotte_1696418517618115234_20180120.jpg,Ultimate Fighting Championship,0.988721311092377,420,639,2,126,charlotte
charlotte_1698847181290781439_20180123.jpg,Ultimate Fighting Championship,0.990418314933777,253,367,0,94,charlotte
charlotte_1699577516823643072_20180124.jpg,Ultimate Fighting Championship,0.979147613048554,427,644,14,148,charlotte
charlotte_1700265309992162699_20180125.jpg,rewardStyle,0.855868101119995,972,1042,1245,1314,charlotte
charlotte_1701116292179853704_20180126.jpg,Ultimate Fighting Championship,0.974138140678406,354,697,639,805,charlotte
charlotte_1701196744492494808_20180127.jpg,Ultimate Fighting Championship,0.991387724876404,288,498,53,164,charlotte
charlotte_1701657803444705502_20180127.jpg,Ultimate Fighting Championship,0.985860645771027,50,284,4,183,charlotte
charlotte_1701663861519946812_20180127.jpg,Ultimate Fighting Championship,0.986345767974854,49,286,2,181,charlotte
charlotte_1701785285664594327_20180127.jpg,Ultimate Fighting Championship,0.980059742927551,118,199,0,46,charlotte
charlotte_1701793189068023072_20180127.jpg,Ultimate Fighting Championship,0.991340398788452,508,602,986,1047,charlotte
charlotte_1701810514337097914_20180127.jpg,Ultimate Fighting Championship,0.980912566184998,610,785,790,892,charlotte
charlotte_1701847801942824849_20180127.jpg,Ultimate Fighting Championship,0.987191319465637,29,169,2,109,charlotte
charlotte_1701848686664153572_20180127.jpg,Ultimate Fighting Championship,0.83713698387146,369,447,98,164,charlotte
charlotte_1701855914641226279_20180127.jpg,Ultimate Fighting Championship,0.985120296478272,329,679,156,347,charlotte
charlotte_1701921174495199732_20180128.jpg,Ultimate Fighting Championship,0.98601245880127,50,285,4,183,charlotte
charlotte_1701974136844623019_20180128.jpg,Ultimate Fighting Championship,0.99567037820816,143,241,478,551,charlotte
charlotte_1702197480429834894_20180128.jpg,Ultimate Fighting Championship,0.973030388355255,115,180,587,645,charlotte
charlotte_1702534248840768307_20180128.jpg,rewardStyle,0.855696260929108,974,1044,1248,1318,charlotte
charlotte_1703330178154720610_20180130.jpg,rewardStyle,0.878599286079407,975,1043,1162,1235,charlotte
charlotte_1703967420699268513_20180130.jpg,New York Yankees,0.840836882591248,475,623,89,270,charlotte
charlotte_1705329289169461503_20180201.jpg,Golden State Warriors,0.923819303512573,249,581,878,1169,charlotte
charlotte_1707351553423359330_20180204.jpg,rewardStyle,0.878419399261475,976,1041,1238,1308,charlotte
charlotte_1707494568812961490_20180204.jpg,New England Patriots,0.81642496585846,333,463,904,1012,charlotte
charlotte_1707649197368313130_20180204.jpg,New England Patriots,0.970824539661408,652,834,20,134,charlotte
charlotte_1707824974751266832_20180205.jpg,New England Patriots,0.991860151290894,121,289,635,723,charlotte
charlotte_1708053164258220052_20180205.jpg,rewardStyle,0.830734014511108,971,1044,1243,1314,charlotte
charlotte_1711859827141832317_20180210.jpg,Radio Programas del Perú,0.860041618347168,35,1080,213,719,charlotte
charlotte_1711881735057070707_20180210.jpg,Los Angeles Lakers,0.845625460147858,611,744,267,349,charlotte
charlotte_1714934458979037143_20180215.jpg,New England Patriots,0.981916725635529,76,162,1013,1113,charlotte
charlotte_1718341837578892906_20180219.jpg,Cleveland Cavaliers,0.837994039058685,225,319,512,678,charlotte
charlotte_1720087207472961434_20180222.jpg,Telemundo,0.842190623283386,591,639,783,829,charlotte
charlotte_1721830633213540941_20180224.jpg,New York Yankees,0.852778434753418,522,632,262,374,charlotte
charlotte_1726670016537387446_20180303.jpg,Cambridge Analytica,0.829036891460419,415,502,66,125,charlotte
charlotte_1727050207152845666_20180303.jpg,Los Angeles Dodgers,0.954135060310364,512,575,38,102,charlotte
charlotte_1728648146740657712_20180305.jpg,Cleveland Cavaliers,0.911297082901001,865,931,300,387,charlotte
charlotte_1728689535217568332_20180306.jpg,rewardStyle,0.886396765708923,973,1042,1244,1312,charlotte
charlotte_1728697826777929472_20180306.jpg,New York Yankees,0.939481675624847,677,732,320,375,charlotte
charlotte_1728879295788994085_20180306.jpg,New York Yankees,0.937616944313049,552,628,143,224,charlotte
charlotte_1730235854221310442_20180308.jpg,New York Yankees,0.83771687746048,527,623,25,117,charlotte
charlotte_1731438711680737110_20180309.jpg,YouTube,0.876132011413574,30,125,11,83,charlotte
charlotte_1734101232598827692_20180313.jpg,rewardStyle,0.869069337844849,978,1041,1241,1310,charlotte
charlotte_1735083706971836875_20180314.jpg,rewardStyle,0.892493844032288,974,1042,1245,1315,charlotte
charlotte_1738670693268002938_20180319.jpg,New England Patriots,0.992890536785126,220,574,702,889,charlotte
charlotte_1739485388324946203_20180320.jpg,rewardStyle,0.865807771682739,971,1041,1254,1326,charlotte
charlotte_1742273608387963948_20180324.jpg,Cambridge Analytica,0.814579725265503,202,264,244,310,charlotte
charlotte_1746373578130926539_20180330.jpg,Cambridge Analytica,0.900823891162872,460,518,84,147,charlotte
charlotte_1752770251199599325_20180408.jpg,New York Yankees,0.892318606376648,526,719,2,174,charlotte
charlotte_1756088693415080095_20180412.jpg,New York Yankees,0.909413754940033,505,576,235,298,charlotte
charlotte_1758835528802549367_20180416.jpg,Cambridge Analytica,0.911513030529022,325,475,357,502,charlotte
charlotte_1759785872624357015_20180417.jpg,rewardStyle,0.90299791097641,977,1042,1172,1238,charlotte
charlotte_1762357768927306319_20180421.jpg,Cleveland Cavaliers,0.897439122200012,73,167,148,316,charlotte
charlotte_1764858813772408247_20180424.jpg,Golden State Warriors,0.918685972690582,44,103,143,209,charlotte
charlotte_1766776663100891351_20180427.jpg,Telemundo,0.961726307868958,94,193,61,135,charlotte
charlotte_1767534476065149636_20180428.jpg,Chicago Cubs,0.95284104347229,1022,1080,950,1038,charlotte
charlotte_1768906489777804338_20180430.jpg,rewardStyle,0.921124935150146,978,1042,973,1042,charlotte
charlotte_1769251172621527834_20180430.jpg,rewardStyle,0.838947892189026,975,1040,1246,1314,charlotte
charlotte_1772630236505358299_20180505.jpg,Cleveland Cavaliers,0.986122608184814,189,262,694,754,charlotte
charlotte_1772746425211172811_20180505.jpg,Radio Programas del Perú,0.84067177772522,2,249,809,1079,charlotte
charlotte_1775071286830432166_20180509.jpg,Cambridge Analytica,0.87561297416687,805,860,712,767,charlotte
charlotte_1776549246842325478_20180511.jpg,rewardStyle,0.872991681098938,974,1041,1145,1212,charlotte
charlotte_1780626056232096528_20180516.jpg,rewardStyle,0.887560904026032,972,1041,1243,1314,charlotte
charlotte_1782186076014851167_20180518.jpg,rewardStyle,0.910751104354858,978,1041,1259,1327,charlotte
charlotte_1786034662343635276_20180524.jpg,rewardStyle,0.936184167861938,977,1043,1242,1310,charlotte
charlotte_1787186365809589476_20180525.jpg,Cambridge Analytica,0.846331775188446,45,151,331,440,charlotte
charlotte_1787842736428555794_20180526.jpg,Cleveland Cavaliers,0.984863042831421,182,287,265,356,charlotte
charlotte_1789300853926477981_20180528.jpg,New York Yankees,0.838740944862366,724,819,0,104,charlotte
charlotte_1790379707674707760_20180530.jpg,rewardStyle,0.848178625106812,971,1042,1242,1314,charlotte
charlotte_1791338977716688677_20180531.jpg,Cleveland Cavaliers,0.933371961116791,893,1013,596,709,charlotte
charlotte_1794454484330401951_20180604.jpg,rewardStyle,0.868097364902496,974,1041,1244,1316,charlotte
charlotte_1795096437019611806_20180605.jpg,Golden State Warriors,0.978547096252441,770,1049,731,1081,charlotte
charlotte_1797514272365763362_20180608.jpg,rewardStyle,0.904288530349731,971,1045,1247,1319,charlotte
charlotte_1798671547772462555_20180610.jpg,rewardStyle,0.884825587272644,974,1042,1246,1315,charlotte
charlotte_1799440940345922344_20180611.jpg,Los Angeles Lakers,0.954779863357544,66,273,378,450,charlotte
charlotte_1802007885221177062_20180615.jpg,Los Angeles Dodgers,0.936525344848633,85,186,502,620,charlotte
charlotte_1806579547128073379_20180621.jpg,rewardStyle,0.881628572940826,976,1043,1245,1314,charlotte
charlotte_1807574137015943739_20180622.jpg,rewardStyle,0.825485289096832,679,723,675,719,charlotte
charlotte_1814023685470094766_20180701.jpg,YouTube,0.81404709815979,153,200,28,65,charlotte
charlotte_1814215122168749502_20180702.jpg,Los Angeles Lakers,0.904525756835938,513,794,433,549,charlotte
charlotte_1814255205706071296_20180702.jpg,Los Angeles Lakers,0.863942265510559,334,492,218,278,charlotte
charlotte_1814331912102205994_20180702.jpg,Los Angeles Lakers,0.93877375125885,419,652,368,466,charlotte
charlotte_1814821003331780965_20180702.jpg,rewardStyle,0.89558207988739,978,1040,1036,1103,charlotte
charlotte_1815739781376923192_20180704.jpg,rewardStyle,0.860993623733521,977,1046,972,1043,charlotte
charlotte_1817500679992974180_20180706.jpg,Los Angeles Lakers,0.942647039890289,321,475,362,413,charlotte
charlotte_1824054091735971135_20180715.jpg,Paris Saint-Germain F.C.,0.814934551715851,671,737,515,588,charlotte
charlotte_1824076523905731133_20180715.jpg,rewardStyle,0.873731732368469,979,1042,1239,1308,charlotte
charlotte_1827620463658376127_20180720.jpg,rewardStyle,0.847109794616699,977,1046,1087,1152,charlotte
charlotte_1829095053773468463_20180722.jpg,rewardStyle,0.849989056587219,969,1057,1241,1325,charlotte
charlotte_1829283099672230675_20180722.jpg,rewardStyle,0.805685758590698,970,1039,757,822,charlotte
charlotte_1830364600169113971_20180724.jpg,WWE,0.996880769729614,290,317,327,349,charlotte
charlotte_1830660036666462723_20180724.jpg,rewardStyle,0.841079294681549,849,903,1074,1133,charlotte
charlotte_1831390814899555481_20180725.jpg,rewardStyle,0.847609519958496,972,1041,1247,1315,charlotte
charlotte_1831984228487644069_20180726.jpg,rewardStyle,0.816843926906586,963,1036,989,1057,charlotte
charlotte_1835041220859210818_20180730.jpg,rewardStyle,0.884705603122711,917,978,1058,1126,charlotte
charlotte_1835809516160203281_20180731.jpg,Los Angeles Lakers,0.966041326522827,135,345,291,351,charlotte
charlotte_1835988355428723647_20180801.jpg,rewardStyle,0.833630084991455,979,1045,1235,1321,charlotte
charlotte_1852624247650928193_20180824.jpg,rewardStyle,0.872691869735718,975,1043,1243,1313,charlotte
charlotte_1853477139328994198_20180825.jpg,New England Patriots,0.989602327346802,880,1072,681,779,charlotte
charlotte_1853653459288879905_20180825.jpg,New England Patriots,0.884980618953705,27,128,322,400,charlotte
charlotte_1854069788830132968_20180826.jpg,New England Patriots,0.926218390464783,720,811,681,763,charlotte
charlotte_1902665524909007359_20181101.jpg,rewardStyle,0.832831859588623,978,1040,760,825,charlotte
charlotte_1904712672928487805_20181103.jpg,Cleveland Cavaliers,0.975904107093811,402,583,279,567,charlotte
charlotte_1906876910437535444_20181106.jpg,Radio Programas del Perú,0.84518164396286,124,878,60,622,charlotte
charlotte_1910994774127695151_20181112.jpg,rewardStyle,0.828772246837616,978,1041,979,1039,charlotte
charlotte_1911005408265248899_20181112.jpg,rewardStyle,0.897408843040466,976,1040,1241,1311,charlotte
charlotte_1913885641377304221_20181116.jpg,rewardStyle,0.916000962257385,970,1047,1242,1317,charlotte
charlotte_1914149040606432601_20181116.jpg,Los Angeles Lakers,0.815448522567749,625,819,284,362,charlotte
charlotte_1916047420724071811_20181119.jpg,rewardStyle,0.888685643672943,974,1042,1244,1313,charlotte
